No.,Name,CAS Number,SMILES,CAS_Number_qsar,SMILES_qsar,STP FM (Total removal),STP FM (Total biodegradation),Relative number of N atoms,phi (Octanol/air (Koa) model),phi (Mackay model),phi (Junge-Pankow model),OVERALL OZONE rate constant,OVERALL OZONE Half-life,OVERALL OH rate constant,OVERALL OH Half-life,Number of single bonds (with H),Number of single bonds,Number of rings,Number of nitro groups,Number of heavy atoms,Number of double bonds,Number of cyclic bonds,Number of aromatic bonds,Molar refraction II,Molar refraction I,Henrys law Constant (Group Method),Henrys Law Constant (Bond Method),Half-Life (Model River),Half-Life (Model Lake),FM reaction water,FM reaction time,FM reaction soil,FM reaction sediment,FM reaction air,FM persistence time,FM percent reacted,FM percent advected,FM mass amount water,FM mass amount soil,FM mass amount sediment,FM mass amount air,FM half-life water,FM half-life soil,FM half-life sediment,FM half-life air,FM fugacity water,FM fugacity soil,FM fugacity sediment,FM fugacity air,FM advection water,FM advection time,FM advection sediment,FM advection air,Biotransformation Half-Life,BAF (upper trophic),"BAF (upper trophic, biotransformation rate is zero)",BAF (mid trophic),BAF (lower trophic),BAF,Volume Polarizability,VdW volume,VdW surface PPSA3,VdW surface PPSA2,VdW surface PPSA1,VdW surface PNSA3,VdW surface PNSA2,VdW surface PNSA1,VdW surface DPSA3,VdW surface DPSA2,VdW surface DPSA1,VdW surface,Planarity conjugated,Planarity,Maximum donor delocalizability,Maximum distance,LUMO Energy,HOMO Energy,Geometric Wiener index,Geometric info Wiener index,GAP Energy,Electronegativity,Dipole moment,Diameter minimum,Diameter maximum,Diameter effective,Calculated heat of formation,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,ionization,pKa_a_pred,pKa_b_pred,LogD55_pred,LogD74_pred,LogOH_pred,LogBCF_pred,BioDeg_LogHalfLife_pred,ReadyBiodeg_pred,LogKM_pred,LogKoc_pred,alert_Protein_binding_by_OASIS,Acylation_Protein_binding_by_OASIS,Michael addition_Protein_binding_by_OASIS,Nucleophilic addition_Protein_binding_by_OASIS,SN2_Protein_binding_by_OASIS,SNAr_Protein_binding_by_OASIS,Schiff base formation_Protein_binding_by_OASIS,Direct acylation involving a leaving group;Acylation_Protein_binding_by_OASIS,Ester aminolysis or thiolysis;Acylation_Protein_binding_by_OASIS,Ester aminolysis;Acylation_Protein_binding_by_OASIS,Ring opening acylation;Acylation_Protein_binding_by_OASIS,"Michael addition on alpha,beta-Unsaturated carbonyl compounds;Michael addition_Protein_binding_by_OASIS",Michael addition on conjugated systems with electron withdrawing group;Michael addition_Protein_binding_by_OASIS,Michael addition on polarised Alkenes;Michael addition_Protein_binding_by_OASIS,Michael addition on quinoid type compounds;Michael addition_Protein_binding_by_OASIS,Addition to carbon-hetero double bonds;Nucleophilic addition_Protein_binding_by_OASIS,Interchange reaction with sulphur containing compounds;SN2_Protein_binding_by_OASIS,Nucleophilic substitution at sp3 carbon atom;SN2_Protein_binding_by_OASIS,Nucleophilic substitution on benzilyc carbon atom;SN2_Protein_binding_by_OASIS,Ring opening SN2 reaction;SN2_Protein_binding_by_OASIS,SN2 Reaction at a halo atom;SN2_Protein_binding_by_OASIS,SN2 Reaction at a sp3 carbon atom;SN2_Protein_binding_by_OASIS,SN2 reaction at a sulfur atom;SN2_Protein_binding_by_OASIS,Nucleophilic aromatic substitution on activated aryl and heteroaryl compounds;SNAr_Protein_binding_by_OASIS,Direct acting Schiff base formers;Schiff base formation_Protein_binding_by_OASIS,Schiff base formation with carbonyl compounds;Schiff base formation_Protein_binding_by_OASIS,alert_Protein_binding_by_OECD,Acylation_Protein_binding_by_OECD,Michael addition_Protein_binding_by_OECD,SN2_Protein_binding_by_OECD,SNAr_Protein_binding_by_OECD,Schiff base formation_Protein_binding_by_OECD,Direct Acylation Involving a Leaving group;Acylation_Protein_binding_by_OECD,Ring Opening Acylation;Acylation_Protein_binding_by_OECD,Polarised Alkenes;Michael addition_Protein_binding_by_OECD,Polarised Alkynes;Michael addition_Protein_binding_by_OECD,Quinones and Quinone-type Chemicals;Michael addition_Protein_binding_by_OECD,Epoxides and Related Chemicals;SN2_Protein_binding_by_OECD,SN2 reaction at a halo atom;SN2_Protein_binding_by_OECD,SN2 reaction at a sulphur atom;SN2_Protein_binding_by_OECD,SN2 reaction at sp3 carbon atom;SN2_Protein_binding_by_OECD,Nucleophilic aromatic substitution;SNAr_Protein_binding_by_OECD,Direct Acting Schiff Base Formers;Schiff Base Formers_Protein_binding_by_OECD,judge_Protein_binding_potency_Cys (DPRA 13%),potency_Protein_binding_potency_Cys (DPRA 13%),judge_Protein_binding_potency_GSH,potency_Protein_binding_potency_GSH,judge_Protein_binding_potency_Lys (DPRA 13%),potency_Protein_binding_potency_Lys (DPRA 13%),judge_Keratinocyte_gene_expression,potency_Keratinocyte_gene_expression,judge_Protein_binding_alerts_for_skin_sensitization_according_to_GHS,potency_Protein_binding_alerts_for_skin_sensitization_according_to_GHS,alert_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Acylation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Michael Addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Nucleophilic addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS,SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,SNAr_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Schiff base formation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Direct acylation involving a leaving group;Acylation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Ester aminolysis or thiolysis;Acylation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Ester aminolysis;Acylation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Ring opening acylation;Acylation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,"Michael addition on alpha,beta-Unsaturated carbonyl compounds;Michael Addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS",Michael addition on conjugated systems with electron withdrawing group;Michael Addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Michael addition on polarised Alkenes;Michael Addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Michael addition on quinoid type compounds;Michael Addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Addition to carbon-hetero double bonds;Nucleophilic addition_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Interchange reaction with sulphur containing compounds;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Nucleophilic substitution at sp3 carbon atom;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Nucleophilic substitution on benzilyc carbon atom;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Ring opening SN2 reaction;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,SN2 Reaction at a halo atom;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,SN2 Reaction at a sp3 carbon atom;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,SN2 reaction at a sulfur atom;SN2_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Nucleophilic aromatic substitution on activated aryl and heteroaryl compounds;SNAr_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Direct acting Schiff base formers;Schiff base formation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,Schiff base formation with carbonyl compounds;Schiff base formation_Protein_binding_alerts_for_skin_sensitization_by_OASIS,alert_Protein_Binding_Potency_h-CLAT,"1,2- and 1,3-Dicarbonyls_Protein_Binding_Potency_h-CLAT",Acid anhydrides_Protein_Binding_Potency_h-CLAT,Activated aryl esters_Protein_Binding_Potency_h-CLAT,Activated halo-benzenes_Protein_Binding_Potency_h-CLAT,Alkyl halides_Protein_Binding_Potency_h-CLAT,Carbamates_Protein_Binding_Potency_h-CLAT,Cyclopropenones_Protein_Binding_Potency_h-CLAT,"Di-substituted alpha, beta-unsaturated aldehydes_Protein_Binding_Potency_h-CLAT",Epoxides_Protein_Binding_Potency_h-CLAT,Five-membered heterocyclic urea_Protein_Binding_Potency_h-CLAT,Halo-substituted dinitriles_Protein_Binding_Potency_h-CLAT,Isothiazolinone derivatives_Protein_Binding_Potency_h-CLAT,Lactones_Protein_Binding_Potency_h-CLAT,Monocarbonyls_Protein_Binding_Potency_h-CLAT,Monohaloarenes_Protein_Binding_Potency_h-CLAT,N-Chloro-sulphone amides_Protein_Binding_Potency_h-CLAT,N-substituted aromatic amides_Protein_Binding_Potency_h-CLAT,"Quinones, quinone (di)imines, quinone methides and nitro quinone imines_Protein_Binding_Potency_h-CLAT",Sulfates_Protein_Binding_Potency_h-CLAT,Thiols and disulfides_Protein_Binding_Potency_h-CLAT,"alpha, beta-Unsaturated aldehydes_Protein_Binding_Potency_h-CLAT","alpha, beta-Unsaturated esters_Protein_Binding_Potency_h-CLAT","alpha, beta-Unsaturated ketones_Protein_Binding_Potency_h-CLAT",alpha-Activated benzyls_Protein_Binding_Potency_h-CLAT,beta-Lactam_Protein_Binding_Potency_h-CLAT,"Group 1 - Alkali Earth Li,Na,K,Rb,Cs,Fr_Chemical_elements",Group 14 - Carbon C_Chemical_elements,Group 15 - Nitrogen N_Chemical_elements,Group 16 - Oxygen O_Chemical_elements,Group 16 - Sulfur S_Chemical_elements,Group 17 - Halogens Br_Chemical_elements,Group 17 - Halogens Cl_Chemical_elements,Group 17 - Halogens F_Chemical_elements,Group 17 - Halogens I_Chemical_elements,"Group 17 - Halogens F,Cl,Br,I,At_Chemical_elements","1,2-Oxaza compounds [N-C-O-]_Organic_functional_groups_(US EPA)","2,2-bis-(alkoxy)-1-alkanol [COC(C(OH))OC]_Organic_functional_groups_(US EPA)","2,3,3-Trialkoxy alcohol derivative [HOCC(-O-)C(-O-)(-O-)]_Organic_functional_groups_(US EPA)",2-Aminoalkyl acetamide [NCOCN<]_Organic_functional_groups_(US EPA),2-Carbonylamino acetate derivative [OC(=O)CNC(=O)]_Organic_functional_groups_(US EPA),2-Cyano carbonyl compound [C(C#N)CO]_Organic_functional_groups_(US EPA),"2-Oxyalkyl-1,2-ethanediol deriv. [HOCH2CH(OH)CO]_Organic_functional_groups_(US EPA)",3-Amino-2-hydroxycarboxylate deriv. [NCC(OH)C(O)(O)]_Organic_functional_groups_(US EPA),">NC(S)C-{O,N,CO}_Organic_functional_groups_(US EPA)",Acetylenic Carbon [#C]_Organic_functional_groups_(US EPA),"Acid, aliphatic attach [-COOH]_Organic_functional_groups_(US EPA)","Acid, aromatic attach [-COOH]_Organic_functional_groups_(US EPA)",Acyl peroxide [C(=O)OOC(=O)-]_Organic_functional_groups_(US EPA),"Alcohol, olefinic attach [-OH]_Organic_functional_groups_(US EPA)",Alcohol-acid Carbon [HO-C-COOH]_Organic_functional_groups_(US EPA),"Aldehyde, aliphatic attach [-CHO]_Organic_functional_groups_(US EPA)","Aldehyde, aromatic attach [-CHO]_Organic_functional_groups_(US EPA)",Aliphatic Carbon [-CH2-]_Organic_functional_groups_(US EPA),Aliphatic Carbon [-CH3]_Organic_functional_groups_(US EPA),Aliphatic Carbon [CH]_Organic_functional_groups_(US EPA),Aliphatic Carbon [C]_Organic_functional_groups_(US EPA),"Aliphatic Carbon, two phenyl attach [-C-]_Organic_functional_groups_(US EPA)","Aliphatic Carbon, two phenyl attach [-CH2-]_Organic_functional_groups_(US EPA)","Aliphatic Nitrogen, one aromatic attach [-N]_Organic_functional_groups_(US EPA)","Aliphatic Nitrogen, two aromatic attach [-N-]_Organic_functional_groups_(US EPA)","Aliphatic Oxygen, two aromatic attach [-O-]_Organic_functional_groups_(US EPA)","Aliphatic Sulfur, one aromatic attach [-S-]_Organic_functional_groups_(US EPA)",Alkenyl sulfide [-S=C]_Organic_functional_groups_(US EPA),"Alpha,beta-unsaturated carbonyl compound [C=C(N)C(=O)]_Organic_functional_groups_(US EPA)",Alpha-cyano beta-carbonyl comp.[=C-(C#N)-CO-]_Organic_functional_groups_(US EPA),Alpha-dicarbonyl compound [-C(=O)-]_Organic_functional_groups_(US EPA),Alpha-diether [C-O-C-O-C]_Organic_functional_groups_(US EPA),"Alpha-diketone, aliphatic attach [-CO-CO-]_Organic_functional_groups_(US EPA)","Alpha-diketone, aromatic attach [-CO-CO-]_Organic_functional_groups_(US EPA)","Alpha-diketone, olefinic attach [-CO-CO-]_Organic_functional_groups_(US EPA)","Amide, aliphatic attach [-C(=O)N]_Organic_functional_groups_(US EPA)","Amide, aromatic attach [-C(=O)N]_Organic_functional_groups_(US EPA)","Amino acid, non-alpha carbon type_Organic_functional_groups_(US EPA)",Amino diol derivative [OCC(N)CO]_Organic_functional_groups_(US EPA),"Amino, aliphatic attach [-N<]_Organic_functional_groups_(US EPA)","Amino, aliphatic attach [-NH-]_Organic_functional_groups_(US EPA)","Amino, aliphatic attach [-NH2]_Organic_functional_groups_(US EPA)",Amino-carbonyl compound [NCC(=O)-C]_Organic_functional_groups_(US EPA),Aromatic Carbon [C]_Organic_functional_groups_(US EPA),Aromatic Nitrogen_Organic_functional_groups_(US EPA),"Aromatic Nitrogen, five-member ring_Organic_functional_groups_(US EPA)",Aromatic Oxygen_Organic_functional_groups_(US EPA),Aromatic Sulfur_Organic_functional_groups_(US EPA),Aromatic-N-C-Aromatic_Organic_functional_groups_(US EPA),Benzene to CCN_Organic_functional_groups_(US EPA),Beta-cyanamide [C(C#N)C(=O)N]_Organic_functional_groups_(US EPA),Beta-dicarbonyl compound [C-CO-C-CO-C]_Organic_functional_groups_(US EPA),Beta-hydroxy-carbonyl compound [CC(=O)C-OH]_Organic_functional_groups_(US EPA),Beta-oxyalkyl ester [-OCC(-O-)C(=O)]_Organic_functional_groups_(US EPA),"Bromine, aliphatic attach [-Br]_Organic_functional_groups_(US EPA)","Bromine, aromatic attach [-Br]_Organic_functional_groups_(US EPA)",Carbamate [-OC(=O)N]_Organic_functional_groups_(US EPA),"Carbonyl, aliphatic attach [-C(=O)-]_Organic_functional_groups_(US EPA)","Carbonyl, olefinic attach [-C(=O)-]_Organic_functional_groups_(US EPA)","Carbonyl, one aromatic attach [-C(=O)-]_Organic_functional_groups_(US EPA)","Chlorine, aliphatic attach [-Cl]_Organic_functional_groups_(US EPA)","Chlorine, aromatic attach [-Cl]_Organic_functional_groups_(US EPA)","Chlorine, olefinic attach [-Cl]_Organic_functional_groups_(US EPA)","Cyano, aliphatic attach [-C#N]_Organic_functional_groups_(US EPA)","Cyano, aromatic attach [-C#N]_Organic_functional_groups_(US EPA)",Cyclic dithiocarbamate [-NC(=S)S-]_Organic_functional_groups_(US EPA),Cyclic ester_Organic_functional_groups_(US EPA),"Cyclic esters, olefinic type_Organic_functional_groups_(US EPA)",Dihydroxy-aceton derivative [HOCC(=O)CO-]_Organic_functional_groups_(US EPA),Dihydroxy-aceton derivative [HOCC(=O)COH]_Organic_functional_groups_(US EPA),Dihydroxycarbonyl compound [HO-CC(OH)C(=O)-]_Organic_functional_groups_(US EPA),Dihydroxymethyl amine [-NC(C-OH)C-OH]_Organic_functional_groups_(US EPA),Disulfide [-SS-]_Organic_functional_groups_(US EPA),"Dithiocarbamate, linear [NC(=S)S]_Organic_functional_groups_(US EPA)","Ester, aliphatic attach [-C(=O)O]_Organic_functional_groups_(US EPA)","Ester, aromatic attach [-C(=O)O]_Organic_functional_groups_(US EPA)",Ether-alcohols [-OC(COH)CO-]_Organic_functional_groups_(US EPA),"Fluorine, aromatic attach [-F]_Organic_functional_groups_(US EPA)",Fused Aliphatic ring unit_Organic_functional_groups_(US EPA),Glycerols [HOCHC(OH)CHOH]_Organic_functional_groups_(US EPA),"Halogen, nitrogen attach_Organic_functional_groups_(US EPA)","Hydroxy, aliphatic attach [-OH]_Organic_functional_groups_(US EPA)","Hydroxy, aromatic attach [-OH]_Organic_functional_groups_(US EPA)","Hydroxy, sulfur attach [-OH]_Organic_functional_groups_(US EPA)",Hydroxyalkyl ether [HOCHC(O)CHOH]_Organic_functional_groups_(US EPA),"Iodide, aliphatic attach [-I]_Organic_functional_groups_(US EPA)","Ketone in a ring, olefinic aromatic attach_Organic_functional_groups_(US EPA)",Methyl/Ethylamine to aromatic (N{ar} ring)_Organic_functional_groups_(US EPA),Miscellaneous sulfide (=S) or oxide (=O)_Organic_functional_groups_(US EPA),Multi alcohol_Organic_functional_groups_(US EPA),N-aryl arene amide[C{ar}NC(=O)C{ar}]_Organic_functional_groups_(US EPA),N-oxoalkyl-2-aminocarboxylic acid [CC(=O)NCCOOH]_Organic_functional_groups_(US EPA),N-oxoalkyl-2-thioalkyl-2-aminocarboxylic acid_Organic_functional_groups_(US EPA),"Nitro, aromatic attach [-NO2]_Organic_functional_groups_(US EPA)","Nitrogen, hydrogen attach {v+5}_Organic_functional_groups_(US EPA)","Nitrogen, two or three olefinic attach [>N-]_Organic_functional_groups_(US EPA)",No functional group found_Organic_functional_groups_(US EPA),Olefinic carbon [=CH- or =C<]_Organic_functional_groups_(US EPA),Olefinic carbon [=CH2]_Organic_functional_groups_(US EPA),Ortho-hydroxy to misc. -CO-_Organic_functional_groups_(US EPA),Oxycarbonyl compound [-OCCOC-O]_Organic_functional_groups_(US EPA),Oxycarbonyl compound [CCCOC-O-]_Organic_functional_groups_(US EPA),"Oxygen or Sulfur, nitrogen attach [-O- or -S-]_Organic_functional_groups_(US EPA)","Oxygen, aliphatic attach [-O-]_Organic_functional_groups_(US EPA)","Oxygen, nitrogen attach [-O-]_Organic_functional_groups_(US EPA)","Oxygen, one aromatic attach [-O-]_Organic_functional_groups_(US EPA)","Oxygen, oxygen attach [-O-]_Organic_functional_groups_(US EPA)","Oxygen, two olefinic attach [-O-]_Organic_functional_groups_(US EPA)","Pyridine, non fused rings_Organic_functional_groups_(US EPA)",S-(1-aminoalkylidine) derivative [>S=C-N-]_Organic_functional_groups_(US EPA),Succinate salt_Organic_functional_groups_(US EPA),Suflur {v+4} or {v+6}_Organic_functional_groups_(US EPA),"Sulfamide, aliphatic attach [-SO2-N]_Organic_functional_groups_(US EPA)","Sulfamide, aromatic attach [-SO2-N]_Organic_functional_groups_(US EPA)","Sulfate, linear [-O-SO2-O-]_Organic_functional_groups_(US EPA)",Sulfinic acid [-S(=O)OH]_Organic_functional_groups_(US EPA),"Sulfite, linear [-OS(=O)O-]_Organic_functional_groups_(US EPA)","Sulfonate, aromatic attach [-SO2-O]_Organic_functional_groups_(US EPA)",Sulfonic [SO2(-OH)-O]_Organic_functional_groups_(US EPA),"Sulfoxide, aliphatic attach [-S(=O)-]_Organic_functional_groups_(US EPA)","Sulfur, aliphatic attach [-S-]_Organic_functional_groups_(US EPA)","Sulfur, nitrogen attach [-S-]_Organic_functional_groups_(US EPA)","Sulphonate, aliphatic attach [-SO2-O]_Organic_functional_groups_(US EPA)",Tertiary Carbon_Organic_functional_groups_(US EPA),"Tetrahydrazo-1,3-diazine deriv.  [SCC(-N-)COH]_Organic_functional_groups_(US EPA)","Thiol, aliphatic attach [-SH]_Organic_functional_groups_(US EPA)","Thiol, aromatic attach [-SH]_Organic_functional_groups_(US EPA)",Urea [-OC(=O)N-]_Organic_functional_groups_(US EPA),Ureide [NC(=O)NC(=O)]_Organic_functional_groups_(US EPA),"1,2-aminoalcohol_Organic_functional_groups_Norbert_Haider_(checkmol)","1,2-diol_Organic_functional_groups_Norbert_Haider_(checkmol)","1,2-diphenol_Organic_functional_groups_Norbert_Haider_(checkmol)",Acetal_Organic_functional_groups_Norbert_Haider_(checkmol),Alcohol_Organic_functional_groups_Norbert_Haider_(checkmol),Aldehyde_Organic_functional_groups_Norbert_Haider_(checkmol),Alkene_Organic_functional_groups_Norbert_Haider_(checkmol),Alkyl bromide_Organic_functional_groups_Norbert_Haider_(checkmol),Alkyl chloride_Organic_functional_groups_Norbert_Haider_(checkmol),Alkyl halide_Organic_functional_groups_Norbert_Haider_(checkmol),Alkyl iodide_Organic_functional_groups_Norbert_Haider_(checkmol),Alkylarylether_Organic_functional_groups_Norbert_Haider_(checkmol),Alkylthiol_Organic_functional_groups_Norbert_Haider_(checkmol),Alpha-hydroxyacid_Organic_functional_groups_Norbert_Haider_(checkmol),Amine_Organic_functional_groups_Norbert_Haider_(checkmol),Anion_Organic_functional_groups_Norbert_Haider_(checkmol),Aromatic compound_Organic_functional_groups_Norbert_Haider_(checkmol),Aryl bromide_Organic_functional_groups_Norbert_Haider_(checkmol),Aryl chloride_Organic_functional_groups_Norbert_Haider_(checkmol),Aryl fluoride_Organic_functional_groups_Norbert_Haider_(checkmol),Aryl halide_Organic_functional_groups_Norbert_Haider_(checkmol),Arylthiol_Organic_functional_groups_Norbert_Haider_(checkmol),CO2 derivative (general)_Organic_functional_groups_Norbert_Haider_(checkmol),Carbamic acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Carbamic acid ester (uretane)_Organic_functional_groups_Norbert_Haider_(checkmol),Carbonic acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Carbonyl compound_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid amide_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid anhydride_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid ester_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid salt_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid sec. amide_Organic_functional_groups_Norbert_Haider_(checkmol),Carboxylic acid tert. amide_Organic_functional_groups_Norbert_Haider_(checkmol),Dialkylether_Organic_functional_groups_Norbert_Haider_(checkmol),Ether_Organic_functional_groups_Norbert_Haider_(checkmol),Halogen derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Heterocyclic compound_Organic_functional_groups_Norbert_Haider_(checkmol),Hydroxy compound_Organic_functional_groups_Norbert_Haider_(checkmol),Ketone_Organic_functional_groups_Norbert_Haider_(checkmol),Nitrile_Organic_functional_groups_Norbert_Haider_(checkmol),Nitro compound_Organic_functional_groups_Norbert_Haider_(checkmol),No functional group found_Organic_functional_groups_Norbert_Haider_(checkmol),Phenol_Organic_functional_groups_Norbert_Haider_(checkmol),Primary alcohol_Organic_functional_groups_Norbert_Haider_(checkmol),Primary aliphatic amine_Organic_functional_groups_Norbert_Haider_(checkmol),Primary amine_Organic_functional_groups_Norbert_Haider_(checkmol),Primary aromatic amine_Organic_functional_groups_Norbert_Haider_(checkmol),Secondary alcohol_Organic_functional_groups_Norbert_Haider_(checkmol),Secondary aliphatic amine_Organic_functional_groups_Norbert_Haider_(checkmol),Secondary amine_Organic_functional_groups_Norbert_Haider_(checkmol),"Secondary mixed amine (aryl, alkyl)_Organic_functional_groups_Norbert_Haider_(checkmol)",Sufoxide_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfenic acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfonamide_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfonic acid_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfonic acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfonic acid ester_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfuric acid_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfuric acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfuric acid diester_Organic_functional_groups_Norbert_Haider_(checkmol),Sulfuric acid monoester_Organic_functional_groups_Norbert_Haider_(checkmol),Tertiary alcohol_Organic_functional_groups_Norbert_Haider_(checkmol),Tertiary aliphatic amine_Organic_functional_groups_Norbert_Haider_(checkmol),Tertiary amine_Organic_functional_groups_Norbert_Haider_(checkmol),Tertiary mixed amine_Organic_functional_groups_Norbert_Haider_(checkmol),Thiocarbonic acid derivative_Organic_functional_groups_Norbert_Haider_(checkmol),Thioether_Organic_functional_groups_Norbert_Haider_(checkmol),Thiol_Organic_functional_groups_Norbert_Haider_(checkmol),Urea_Organic_functional_groups_Norbert_Haider_(checkmol),weight,DPRA.percCysdep,DPRA.percLysdep,DPRA.score,hCLAT.CD86.EC150..ug.ml.,hCLAT.CD54.EC200..ug.ml.,h.CLAT.CV75,hCLAT.CD86/CV75,hCLAT.CD54/CV75,hCLAT.MIT,hCLAT.score,KS.Call,KS.EC1.5,KS.EC3,KS.IC50,KS.EC1.5/IC50,KS.EC3/IC50,KS.lmax,logKS.Imax,sum_invitro,LLNA_EC3
8,Phenyl benzoate,93-99-2,O=C(Oc1ccccc1)c2ccccc2,93-99-2,O=C(Oc1ccccc1)c1ccccc1,15.8,0.2,0,-3.835647144,-3.43062609,-3.774690718,,,-11.42136079,0.450249108,13,3,2,0,15,1,12,12,1.752816431,1.752816431,,-4.89279003,0.437750563,1.541579244,2.812913357,2.824125834,3,0.5289167,2.707570176,2.682145076,72.1,27.9,23.4,72.1,1.1,3.45,2.556302501,2.857332496,3.51054501,1.831229694,-9.962573502,-9.950781977,-10.12493874,-10.21183163,2.527629901,3.238046103,-0.500312917,2.698100546,-1.100726813,1.5,2.79,1.6,1.63,1.5,0.835,151,13.8,163,88.7,-18,-221,120,-4.26,-58.4,-31.8,209,0,6,0.294,9.97,-0.383,-9.47,1340,8.07,9.09,-4.93,3.41,5.71,12.4,7.59,-16.5,198.0680796,25,15,13,2,0,12,2,0,0,3,1,0,1,26.3,6.2917,1.41,3.59,71,314,-2.77,-3.72,-6.11,15.9,7.24,0,0,0,3.59,3.59,-11.07,1.65,0.6,1,-1,3.16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.8,19.6,2,0.003140249,0.001833242,0.000867722,0.2756,0.4728,0.003140249,2,0,0,0,0.002260543,10.43732387,10.43732387,1.28,0.10720997,4,18.33
